producer_id,season,reporting_month,state,county,usda_farm_resource_region,usda_region_code,fsa_state_office,fsa_county_office,farm_latitude,farm_longitude,producer_type,farm_size_acres,primary_crop,secondary_crop,insured_acres,irrigated_flag,historical_program_participation_flag,underserved_producer_flag,new_producer_flag,historical_yield_value,historical_yield_unit,three_year_avg_yield,yield_volatility_index,last_season_loss_flag,crop_diversity_score,seasonal_rainfall_inches,rainfall_deviation_pct,avg_temperature_f,heat_stress_days,drought_index,flood_risk_index,storm_exposure_flag,soil_type,soil_ph,soil_moisture_index,soil_organic_matter_pct,erosion_risk_index,land_productivity_index,ndvi,ndvi_missing_flag,ndvi_change,crop_health_index,satellite_stress_flag,pest_pressure_flag,disease_pressure_flag,seed_delivery_delay_days,fertilizer_delivery_delay_days,distance_to_input_depot_miles,extension_visit_count,last_extension_visit_days_ago,planting_delay_days,input_credit_amount_usd,repayment_rate,prior_default_flag,loan_distress_flag,current_balance_usd,days_past_due,financial_stress_index,low_input_flag,delayed_planting_flag,drought_stress_flag,crop_health_stress_flag,repayment_stress_flag,logistics_stress_flag,support_gap_flag,priority_signal_count,yield_risk_score,repayment_risk_score,intervention_urgency_score,yield_risk_band,repayment_risk_band,intervention_urgency_band,intervention_priority_tier,recommended_action,approval_required,explanation_summary,action_rationale
US006067,2024-25,2024-10,MO,Jasper,Mississippi Portal,R08,MO FSA State Office,Jasper County FSA Office,38.3055,-93.1553,family_farm,196.3,cotton,,107.6,1,1,1,1,1090.27,lb/acre,1073.24,0.436,1,0.69,38.3,-7.6,73.9,17,0.284,0.163,0,clay,5.41,0.668,4.91,0.205,0.822,0.681,0,0.09,0.727,1,0,0,4,8,19.2,4,3,8,8693.65,0.621,0,0,7275.1,16,0.233,0,0,0,1,0,0,0,1,0.426,0.314,0.286,medium,low,low,routine_monitoring,monitor_only,0,Main drivers: crop health stress.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US006068,2024-25,2025-03,AR,Jefferson,Mississippi Portal,R08,AR FSA State Office,Jefferson County FSA Office,34.8012,-91.9817,family_farm,359.5,soybeans,,196.7,0,0,0,0,50.78,bu/acre,52.71,0.324,0,0.46,44.4,5.1,76.7,30,0.305,0.36,0,silt loam,6.19,0.558,4.2,0.064,0.557,0.675,0,0.01,0.706,0,0,0,4,6,40.0,0,45,15,16743.94,0.749,0,0,8929.13,17,0.164,0,1,0,0,0,0,1,2,0.372,0.401,0.416,medium,medium,medium,active_monitoring,extension_officer_dispatch,0,Main drivers: delayed planting; limited support coverage.,"Farmer risk is elevated and support coverage appears limited, so extension dispatch is recommended."
US006069,2024-25,2024-11,LA,Tensas,Mississippi Portal,R08,LA FSA State Office,Tensas County FSA Office,31.8219,-92.124,family_farm,232.6,corn,cotton,134.9,0,1,0,0,167.53,bu/acre,186.19,0.495,1,0.58,33.3,-21.1,75.5,27,0.835,0.199,0,sandy clay,6.53,0.391,2.91,0.1,0.416,0.581,0,-0.13,0.615,0,0,0,6,1,38.7,2,34,5,12749.89,0.673,0,0,4889.13,22,0.212,0,0,1,1,0,0,0,2,0.567,0.285,0.358,medium,low,medium,active_monitoring,drought_advisory,0,Main drivers: drought stress; crop health stress.,"Moisture and rainfall indicators point to drought stress, so advisory support is appropriate."
US006070,2024-25,2024-12,MO,Boone,Mississippi Portal,R08,MO FSA State Office,Boone County FSA Office,39.4588,-91.9389,individual,184.5,cotton,rice,148.4,0,0,1,0,853.72,lb/acre,955.37,0.524,0,0.52,43.2,-9.8,69.5,21,0.553,0.376,1,organic,6.39,0.579,2.37,0.463,0.579,0.507,0,-0.17,0.522,0,0,1,1,3,22.9,1,40,20,6189.33,0.567,1,0,6089.78,47,0.486,1,1,0,1,1,0,0,4,0.649,0.636,0.485,medium,medium,medium,active_monitoring,pest_control_visit,0,Main drivers: delayed planting; crop health stress; low input access; repayment stress.,Satellite and field-health indicators suggest crop deterioration or pest pressure that needs a field visit.
US006071,2024-25,2024-12,MO,Greene,Mississippi Portal,R08,MO FSA State Office,Greene County FSA Office,37.9881,-92.4629,family_farm,168.9,soybeans,corn,156.0,1,1,0,0,52.09,bu/acre,51.83,0.302,0,0.49,40.4,3.8,70.0,11,0.375,0.556,0,silt loam,6.27,0.807,1.49,0.48,0.774,0.547,0,-0.02,0.654,0,0,0,0,7,14.2,2,33,3,8875.54,0.856,0,0,3606.19,0,0.08,0,0,0,0,0,0,0,0,0.243,0.144,0.115,low,low,low,routine_monitoring,monitor_only,0,Main drivers: no major stress signals detected.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US006072,2024-25,2024-12,MS,Lowndes,Mississippi Portal,R08,MS FSA State Office,Lowndes County FSA Office,33.2561,-89.6746,individual,220.2,soybeans,hay,154.1,0,0,0,0,52.33,bu/acre,56.57,0.304,0,0.57,46.0,-5.0,76.7,20,0.625,0.188,0,sandy loam,6.22,0.493,2.89,0.286,0.632,0.573,0,0.03,0.625,0,0,0,5,3,55.6,0,51,7,11212.62,0.742,0,0,9049.11,9,0.157,0,0,1,0,0,0,1,2,0.36,0.337,0.377,medium,low,medium,active_monitoring,drought_advisory,0,Main drivers: drought stress; limited support coverage.,"Moisture and rainfall indicators point to drought stress, so advisory support is appropriate."
US006073,2024-25,2024-12,MS,Bolivar,Mississippi Portal,R08,MS FSA State Office,Bolivar County FSA Office,34.1247,-89.5445,individual,426.6,cotton,rice,340.6,0,0,0,0,875.99,lb/acre,950.8,0.485,1,0.51,43.3,2.1,80.4,21,0.322,0.33,1,silt loam,6.58,0.555,3.26,0.387,0.746,0.52,0,-0.13,0.527,0,0,1,1,1,22.1,1,20,14,20901.74,0.763,0,0,18838.05,10,0.148,0,1,0,1,0,0,0,2,0.56,0.204,0.32,medium,low,low,routine_monitoring,pest_control_visit,0,Main drivers: delayed planting; crop health stress.,Satellite and field-health indicators suggest crop deterioration or pest pressure that needs a field visit.
US006074,2024-25,2024-10,LA,Caddo,Mississippi Portal,R08,LA FSA State Office,Caddo County FSA Office,31.2895,-92.3052,family_farm,663.9,soybeans,,316.1,0,0,0,0,43.31,bu/acre,49.78,0.382,1,0.48,39.5,-15.1,74.8,23,0.666,0.034,0,sandy loam,6.37,0.518,3.23,0.236,0.95,0.359,0,-0.25,0.399,1,1,0,7,5,11.9,1,38,9,25307.57,0.665,0,0,26230.17,27,0.228,0,0,1,1,0,0,0,2,0.555,0.246,0.33,medium,low,low,routine_monitoring,drought_advisory,0,Main drivers: drought stress; crop health stress.,"Moisture and rainfall indicators point to drought stress, so advisory support is appropriate."
US006075,2024-25,2024-12,TN,McMinn,Mississippi Portal,R08,TN FSA State Office,McMinn County FSA Office,36.4393,-85.77,individual,336.4,corn,soybeans,158.5,0,1,1,0,152.9,bu/acre,158.37,0.282,0,0.63,45.0,0.7,73.9,24,0.288,0.029,1,clay,5.92,0.64,3.15,0.456,0.423,0.655,0,0.05,0.705,0,0,0,0,3,28.8,3,13,10,16380.14,0.806,0,0,11938.11,0,0.109,0,0,0,0,0,0,0,0,0.195,0.182,0.15,low,low,low,routine_monitoring,monitor_only,0,Main drivers: no major stress signals detected.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US006076,2024-25,2024-11,MO,Jasper,Mississippi Portal,R08,MO FSA State Office,Jasper County FSA Office,38.2503,-92.2667,individual,196.9,rice,,113.7,0,0,0,0,75.11,cwt/acre,78.12,0.492,0,0.46,39.1,27.0,77.8,9,0.322,0.361,0,loam,5.73,0.566,4.5,0.194,0.628,0.707,0,0.04,0.73,0,0,0,3,7,74.3,1,36,6,11340.29,0.925,0,0,3994.07,0,0.042,0,0,0,0,0,0,0,0,0.321,0.233,0.188,low,low,low,routine_monitoring,monitor_only,0,Main drivers: no major stress signals detected.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US006077,2024-25,2024-10,TN,Shelby,Mississippi Portal,R08,TN FSA State Office,Shelby County FSA Office,36.552,-86.6526,individual,266.3,rice,cotton,205.9,1,1,0,0,70.67,cwt/acre,73.67,0.444,1,0.66,42.0,9.7,67.0,33,0.422,0.088,1,sandy clay,7.02,0.412,3.65,0.164,0.617,0.66,0,0.16,0.604,1,0,1,5,2,44.1,0,42,6,13131.26,0.828,0,0,5132.36,21,0.126,0,0,0,1,0,0,1,2,0.58,0.305,0.496,medium,low,medium,active_monitoring,pest_control_visit,0,Main drivers: crop health stress; limited support coverage.,Satellite and field-health indicators suggest crop deterioration or pest pressure that needs a field visit.
US006078,2024-25,2025-01,MO,Buchanan,Mississippi Portal,R08,MO FSA State Office,Buchanan County FSA Office,39.0027,-91.7786,family_farm,108.4,rice,,93.9,1,0,1,1,86.15,cwt/acre,88.17,0.409,0,0.5,45.8,-5.7,75.9,23,0.608,0.078,0,clay,5.91,0.592,3.78,0.432,0.711,0.571,0,0.0,0.638,0,0,0,1,1,3.0,1,82,13,4818.23,0.553,0,0,4669.23,29,0.288,1,1,1,0,1,0,0,4,0.561,0.24,0.311,medium,low,low,routine_monitoring,planting_support,1,Main drivers: drought stress; delayed planting; low input access; repayment stress.,Combined drought pressure and delayed planting suggest direct planting support is the most useful intervention.
US006079,2024-25,2025-02,MS,Leflore,Mississippi Portal,R08,MS FSA State Office,Leflore County FSA Office,32.8926,-90.8296,family_farm,153.0,rice,hay,94.1,0,0,0,0,58.75,cwt/acre,61.27,0.502,1,0.53,28.4,13.6,78.5,18,0.343,0.196,0,sandy loam,5.4,0.527,3.65,0.399,0.527,0.514,0,-0.08,0.589,1,0,0,0,5,34.5,1,45,6,8324.99,0.933,0,0,6501.29,23,0.071,0,0,0,1,0,0,0,1,0.338,0.166,0.154,low,low,low,routine_monitoring,monitor_only,0,Main drivers: crop health stress.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US006080,2024-25,2025-02,AR,Poinsett,Mississippi Portal,R08,AR FSA State Office,Poinsett County FSA Office,36.0054,-92.0631,individual,456.5,cotton,,366.4,0,0,0,0,942.97,lb/acre,984.14,0.254,0,0.42,36.1,10.4,66.4,20,0.349,0.058,0,loam,6.44,0.511,1.76,0.245,0.548,0.633,0,-0.01,0.67,0,0,0,3,9,68.5,1,42,7,19837.01,0.683,0,0,20675.62,30,0.221,1,0,0,0,0,1,0,2,0.19,0.422,0.17,low,medium,low,routine_monitoring,targeted_input_topup,1,Main drivers: low input access; logistics stress.,"Input access appears constrained, so a targeted seed or fertilizer top-up is the clearest operational response."
US006081,2024-25,2025-02,LA,East Baton Rouge,Mississippi Portal,R08,LA FSA State Office,East Baton Rouge County FSA Office,30.8488,-92.7665,individual,358.2,soybeans,corn,166.0,0,1,0,0,47.75,bu/acre,49.37,0.288,0,0.62,40.1,-2.6,73.4,21,0.273,0.149,0,silt loam,6.73,0.547,2.23,0.1,0.852,0.839,0,0.16,0.819,0,0,0,6,6,38.8,1,25,10,19509.8,0.587,0,0,18289.95,43,0.291,0,0,0,0,1,0,0,1,0.231,0.399,0.206,low,medium,low,routine_monitoring,monitor_only,0,Main drivers: repayment stress.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US006082,2024-25,2025-03,MS,Leflore,Mississippi Portal,R08,MS FSA State Office,Leflore County FSA Office,32.8475,-91.2853,individual,149.7,cotton,,113.4,0,1,0,0,918.36,lb/acre,942.17,0.249,0,0.33,41.7,6.7,72.7,19,0.211,0.06,1,silt loam,6.39,0.579,2.1,0.146,0.722,0.588,0,-0.17,0.648,1,0,0,4,10,5.9,1,28,6,6999.68,0.798,0,0,3609.81,12,0.129,1,0,0,1,0,1,0,3,0.471,0.422,0.353,medium,medium,medium,active_monitoring,targeted_input_topup,1,Main drivers: crop health stress; low input access; logistics stress.,"Input access appears constrained, so a targeted seed or fertilizer top-up is the clearest operational response."
US006083,2024-25,2025-03,MO,Buchanan,Mississippi Portal,R08,MO FSA State Office,Buchanan County FSA Office,38.3575,-91.4607,individual,113.1,hay,,102.5,0,1,0,0,3.06,tons/acre,3.28,0.384,0,0.51,33.5,-11.6,74.1,27,0.545,0.062,1,sandy loam,6.57,0.513,3.23,0.706,0.703,0.575,0,-0.08,0.63,0,0,0,3,3,68.6,2,12,2,5874.71,0.881,0,0,5238.98,5,0.073,0,0,0,0,0,0,0,0,0.259,0.196,0.224,low,low,low,routine_monitoring,monitor_only,0,Main drivers: no major stress signals detected.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US006084,2024-25,2025-01,TN,Shelby,Mississippi Portal,R08,TN FSA State Office,Shelby County FSA Office,36.674,-85.5472,family_farm,315.0,soybeans,hay,253.8,1,1,0,0,43.03,bu/acre,44.25,0.317,0,0.36,42.2,-1.1,69.6,25,0.228,0.156,0,clay,5.83,0.648,2.1,0.458,0.603,0.535,0,-0.06,0.541,0,1,0,2,4,27.4,1,44,3,14143.31,0.881,0,0,11787.16,0,0.068,0,0,0,1,0,0,0,1,0.269,0.2,0.151,low,low,low,routine_monitoring,pest_control_visit,0,Main drivers: crop health stress.,Satellite and field-health indicators suggest crop deterioration or pest pressure that needs a field visit.
US006085,2024-25,2024-11,MO,Buchanan,Mississippi Portal,R08,MO FSA State Office,Buchanan County FSA Office,38.1844,-91.4199,cooperative,176.4,cotton,,145.1,0,0,0,0,706.4,lb/acre,780.35,0.289,0,0.54,42.3,24.9,76.2,22,0.373,0.204,0,sandy loam,5.64,0.692,2.41,0.141,0.36,0.509,0,-0.06,0.53,1,1,0,1,1,49.6,0,107,15,8500.2,0.644,0,0,8689.76,35,0.247,0,1,0,1,1,0,1,4,0.456,0.405,0.447,medium,medium,medium,active_monitoring,pest_control_visit,0,Main drivers: delayed planting; crop health stress; repayment stress; limited support coverage.,Satellite and field-health indicators suggest crop deterioration or pest pressure that needs a field visit.
US006086,2024-25,2025-03,AR,Jefferson,Mississippi Portal,R08,AR FSA State Office,Jefferson County FSA Office,34.5411,-92.7972,individual,191.5,corn,,177.2,0,0,0,0,175.71,bu/acre,191.99,0.207,0,0.33,45.9,-2.5,72.9,20,0.29,0.298,0,sandy clay,6.03,0.431,1.48,0.374,0.676,0.501,0,-0.03,0.485,1,1,0,4,3,19.9,2,68,0,7792.48,1.0,0,0,6512.31,0,0.001,0,0,0,1,0,0,0,1,0.302,0.156,0.201,low,low,low,routine_monitoring,pest_control_visit,0,Main drivers: crop health stress.,Satellite and field-health indicators suggest crop deterioration or pest pressure that needs a field visit.
US006087,2024-25,2025-01,LA,Tensas,Mississippi Portal,R08,LA FSA State Office,Tensas County FSA Office,30.6244,-91.9941,individual,204.9,rice,cotton,142.6,0,0,0,0,73.23,cwt/acre,75.76,0.386,0,0.62,48.1,3.5,77.7,13,0.278,0.061,0,organic,6.26,0.655,3.76,0.126,0.833,0.589,0,-0.09,0.661,1,0,0,2,4,22.0,2,72,3,8560.79,0.694,1,0,6828.3,40,0.406,0,0,0,1,1,0,0,2,0.427,0.513,0.335,medium,medium,low,routine_monitoring,monitor_only,0,Main drivers: crop health stress; repayment stress.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US006088,2024-25,2025-02,LA,Caddo,Mississippi Portal,R08,LA FSA State Office,Caddo County FSA Office,30.2373,-91.9297,family_farm,669.9,rice,,606.1,0,0,0,0,62.51,cwt/acre,70.89,0.297,0,0.41,39.5,3.1,73.4,6,0.568,0.124,0,silt loam,6.77,0.429,3.25,0.069,0.48,0.47,0,-0.26,0.463,1,1,0,11,3,38.7,3,20,0,33888.27,0.922,0,0,14073.63,17,0.07,1,0,0,1,0,1,0,3,0.497,0.304,0.295,medium,low,low,routine_monitoring,pest_control_visit,0,Main drivers: crop health stress; low input access; logistics stress.,Satellite and field-health indicators suggest crop deterioration or pest pressure that needs a field visit.
US006089,2024-25,2024-10,TN,McMinn,Mississippi Portal,R08,TN FSA State Office,McMinn County FSA Office,35.1284,-86.8994,individual,105.8,soybeans,rice,55.4,1,0,0,0,54.14,bu/acre,52.64,0.229,0,0.62,37.3,26.0,68.6,12,0.179,0.108,0,sandy loam,6.91,0.62,3.81,0.036,0.633,0.708,0,-0.05,0.739,0,0,0,4,6,37.7,2,39,10,4532.65,0.724,0,0,2936.99,44,0.214,0,0,0,0,1,0,0,1,0.254,0.329,0.233,low,low,low,routine_monitoring,monitor_only,0,Main drivers: repayment stress.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US006090,2024-25,2024-12,TN,Rutherford,Mississippi Portal,R08,TN FSA State Office,Rutherford County FSA Office,36.3165,-86.9737,family_farm,118.3,rice,corn,76.3,0,1,1,0,82.2,cwt/acre,86.8,0.348,1,0.47,40.6,-15.5,73.1,11,0.442,0.108,1,silt loam,5.79,0.538,5.7,0.252,0.702,0.647,0,0.06,0.684,0,0,0,3,6,37.9,2,34,10,5318.2,0.828,0,0,4277.68,33,0.142,0,0,1,0,1,0,0,2,0.308,0.358,0.246,low,medium,low,routine_monitoring,drought_advisory,0,Main drivers: drought stress; repayment stress.,"Moisture and rainfall indicators point to drought stress, so advisory support is appropriate."
US006091,2024-25,2024-11,MO,Cole,Mississippi Portal,R08,MO FSA State Office,Cole County FSA Office,37.6103,-92.1212,individual,114.3,soybeans,,102.3,0,1,0,0,44.47,bu/acre,47.45,0.283,0,0.46,50.2,9.6,75.2,27,0.524,0.168,0,sandy clay,6.96,0.588,2.16,0.325,0.692,0.842,0,0.29,0.828,0,0,0,3,6,34.0,3,32,18,4491.53,0.689,0,0,4634.94,28,0.212,0,1,0,0,0,0,0,1,0.356,0.304,0.23,medium,low,low,routine_monitoring,monitor_only,0,Main drivers: delayed planting.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US006092,2024-25,2024-11,TN,McMinn,Mississippi Portal,R08,TN FSA State Office,McMinn County FSA Office,36.0709,-86.8006,individual,107.6,cotton,,66.5,0,1,1,0,940.36,lb/acre,1043.79,0.373,0,0.45,35.5,-13.0,70.9,21,0.492,0.185,0,organic,6.5,0.478,2.9,0.148,0.771,0.584,0,-0.15,0.561,0,0,1,4,3,31.1,0,48,8,4620.31,0.653,0,0,1818.11,5,0.199,0,0,0,1,0,0,1,2,0.531,0.363,0.472,medium,medium,medium,active_monitoring,pest_control_visit,0,Main drivers: crop health stress; limited support coverage.,Satellite and field-health indicators suggest crop deterioration or pest pressure that needs a field visit.
US006093,2024-25,2025-03,MS,Bolivar,Mississippi Portal,R08,MS FSA State Office,Bolivar County FSA Office,32.2293,-90.5101,individual,99.8,soybeans,rice,78.3,0,1,1,0,55.36,bu/acre,56.57,0.24,0,0.66,41.0,22.8,69.4,22,0.178,0.193,0,clay,7.06,0.594,3.55,0.09,0.642,0.547,0,0.0,0.622,0,0,0,2,7,27.3,1,41,10,4179.03,0.844,0,0,3407.68,13,0.105,0,0,0,0,0,0,0,0,0.173,0.219,0.133,low,low,low,routine_monitoring,monitor_only,0,Main drivers: no major stress signals detected.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US006094,2024-25,2024-12,MS,Leflore,Mississippi Portal,R08,MS FSA State Office,Leflore County FSA Office,33.05,-90.6525,family_farm,207.7,soybeans,,148.8,0,1,0,0,40.94,bu/acre,44.45,0.269,0,0.3,37.6,-15.9,73.5,17,0.658,0.357,1,sandy loam,7.54,0.454,3.78,0.476,0.813,0.528,0,-0.1,0.588,1,0,0,4,5,23.7,2,5,12,6190.37,,0,0,4484.65,20,0.029,1,1,1,1,0,0,0,4,0.519,0.173,0.267,medium,low,low,routine_monitoring,planting_support,1,Main drivers: drought stress; delayed planting; crop health stress; low input access.,Combined drought pressure and delayed planting suggest direct planting support is the most useful intervention.
US006095,2024-25,2025-02,MS,Lowndes,Mississippi Portal,R08,MS FSA State Office,Lowndes County FSA Office,32.4379,-89.4119,family_farm,128.9,rice,hay,108.5,0,1,0,0,69.89,cwt/acre,72.49,0.153,0,0.25,42.6,-7.6,74.1,30,0.3,0.032,0,silt loam,5.55,0.663,1.47,0.335,0.441,0.645,0,0.09,0.701,0,0,0,2,9,23.4,0,59,10,5502.36,0.791,0,0,4905.46,0,0.116,1,0,0,0,0,1,0,2,0.343,0.278,0.28,medium,low,low,routine_monitoring,targeted_input_topup,1,Main drivers: low input access; logistics stress.,"Input access appears constrained, so a targeted seed or fertilizer top-up is the clearest operational response."
US006096,2024-25,2025-01,TN,McMinn,Mississippi Portal,R08,TN FSA State Office,McMinn County FSA Office,36.2224,-85.9264,individual,320.2,cotton,corn,258.7,0,1,0,1,913.12,lb/acre,976.04,0.413,1,0.56,37.9,-5.5,72.8,13,0.537,0.312,1,silt loam,5.89,0.36,1.52,0.299,0.599,0.513,0,-0.13,0.563,1,0,0,3,5,72.8,1,71,15,10484.22,0.454,0,0,6588.31,43,0.363,1,1,0,1,1,0,0,4,0.757,0.309,0.407,high,low,medium,active_monitoring,targeted_input_topup,1,Main drivers: delayed planting; crop health stress; low input access; repayment stress.,"Input access appears constrained, so a targeted seed or fertilizer top-up is the clearest operational response."
US006097,2024-25,2025-03,TN,Shelby,Mississippi Portal,R08,TN FSA State Office,Shelby County FSA Office,35.6246,-86.6783,family_farm,416.5,cotton,rice,244.0,0,1,0,0,874.83,lb/acre,928.17,0.401,0,0.48,50.0,3.2,69.9,29,0.479,0.173,0,clay,6.35,0.433,2.69,0.411,0.565,0.481,0,-0.09,0.551,1,0,0,4,2,45.1,2,58,14,17273.93,0.785,0,0,8451.36,1,0.121,0,1,0,1,0,0,0,2,0.517,0.177,0.307,medium,low,low,routine_monitoring,monitor_only,0,Main drivers: delayed planting; crop health stress.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US006098,2024-25,2025-01,MO,Cole,Mississippi Portal,R08,MO FSA State Office,Cole County FSA Office,38.4768,-92.3542,family_farm,116.8,cotton,,83.2,0,1,1,0,930.91,lb/acre,951.63,0.329,0,0.27,49.1,-3.4,70.9,15,0.181,0.058,0,loam,6.35,0.474,3.14,0.232,0.843,0.702,0,0.14,0.712,0,0,0,3,4,22.4,5,22,11,3744.4,0.84,0,0,2897.43,13,0.107,1,1,0,0,0,0,0,2,0.345,0.209,0.145,medium,low,low,routine_monitoring,targeted_input_topup,1,Main drivers: delayed planting; low input access.,"Input access appears constrained, so a targeted seed or fertilizer top-up is the clearest operational response."
US006099,2024-25,2025-01,TN,Shelby,Mississippi Portal,R08,TN FSA State Office,Shelby County FSA Office,35.7485,-87.3811,cooperative,98.4,soybeans,cotton,88.4,0,1,0,0,53.28,bu/acre,54.8,0.41,0,0.65,39.0,20.6,77.4,13,0.232,0.405,0,sandy clay,6.26,0.63,4.1,0.257,0.575,0.528,0,-0.21,0.614,1,0,0,2,2,23.0,1,11,20,4757.19,0.799,0,0,2413.56,26,0.148,0,1,0,1,0,0,0,2,0.455,0.317,0.282,medium,low,low,routine_monitoring,monitor_only,0,Main drivers: delayed planting; crop health stress.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US006100,2024-25,2024-12,AR,Lee,Mississippi Portal,R08,AR FSA State Office,Lee County FSA Office,35.8833,-90.6235,corporation,249.9,cotton,soybeans,134.9,0,0,0,0,919.92,lb/acre,989.25,0.177,0,0.43,45.7,-5.7,73.3,24,0.584,0.047,0,organic,5.57,0.49,3.52,0.431,0.706,0.543,0,-0.12,0.604,0,0,0,4,9,19.4,0,34,9,12295.27,0.803,0,0,11634.8,18,0.136,1,0,0,1,0,1,1,4,0.506,0.556,0.54,medium,medium,medium,active_monitoring,targeted_input_topup,1,Main drivers: crop health stress; low input access; logistics stress; limited support coverage.,"Input access appears constrained, so a targeted seed or fertilizer top-up is the clearest operational response."
US006101,2024-25,2025-03,MS,Bolivar,Mississippi Portal,R08,MS FSA State Office,Bolivar County FSA Office,32.7925,-89.7543,cooperative,154.1,corn,soybeans,129.9,0,1,0,0,127.92,bu/acre,133.89,0.341,0,0.62,43.3,-7.1,78.7,13,0.371,0.081,0,sandy clay,6.81,0.405,3.88,0.225,0.587,0.624,0,0.04,0.648,1,0,0,3,1,3.0,2,49,0,5822.05,0.95,0,0,3910.82,0,0.028,0,0,0,1,0,0,0,1,0.405,0.154,0.238,medium,low,low,routine_monitoring,monitor_only,0,Main drivers: crop health stress.,Current signals do not indicate an immediate intervention beyond routine monitoring.
US006102,2024-25,2025-01,AR,Poinsett,Mississippi Portal,R08,AR FSA State Office,Poinsett County FSA Office,34.9054,-93.2188,individual,120.6,cotton,corn,117.9,0,1,0,0,872.76,lb/acre,942.15,0.38,0,0.58,34.7,-0.7,77.8,19,0.614,0.209,0,organic,6.85,0.682,3.39,0.255,0.793,0.58,0,-0.02,0.658,0,0,0,3,1,18.9,3,76,8,7884.75,0.594,0,0,5749.46,47,0.291,0,0,1,0,1,0,0,2,0.31,0.424,0.29,low,medium,low,routine_monitoring,drought_advisory,0,Main drivers: drought stress; repayment stress.,"Moisture and rainfall indicators point to drought stress, so advisory support is appropriate."
US006103,2024-25,2025-02,TN,Shelby,Mississippi Portal,R08,TN FSA State Office,Shelby County FSA Office,35.2013,-86.6713,individual,122.8,cotton,soybeans,93.9,0,1,0,0,810.54,lb/acre,930.95,0.44,1,0.53,38.1,-6.2,81.8,4,0.328,0.278,0,organic,5.54,0.664,3.52,0.192,0.614,0.557,0,0.02,0.489,0,1,1,5,8,25.8,0,33,14,5890.35,0.637,0,0,5321.78,41,0.259,0,1,0,1,1,0,1,4,0.627,0.478,0.591,medium,medium,medium,active_monitoring,pest_control_visit,0,Main drivers: delayed planting; crop health stress; repayment stress; limited support coverage.,Satellite and field-health indicators suggest crop deterioration or pest pressure that needs a field visit.
